herv_ID,chrpos,avg_tumor,avg_normal,logFC,t,df,pvalue,threshold
468,103,4.47058823529412,0.352941176470588,3.66296501272243,4.11484351741046,33,0.00024257614422091,Up
468,103,4.79411764705882,0.352941176470588,3.76376565350992,4.21037373941584,33,0.000184481612264578,Up
468,103,4.79411764705882,0.352941176470588,3.76376565350992,4.21037373941584,33,0.000184481612264578,Up
468,103,4.79411764705882,0.352941176470588,3.76376565350992,4.21037373941584,33,0.000184481612264578,Up
468,103,4.88235294117647,0.323529411764706,3.91560781270963,4.32884751371465,33,0.000131130248715749,Up
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0588235294117647,0.0294117647058824,1,0.571605347479646,33,0.571462518142224,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.0882352941176471,0.0294117647058824,1.58496250072116,1,33,0.324587127488851,None
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.117647058823529,0.0294117647058824,2,1.13883415449355,33,0.26297229468367,Up
490,94,0.147058823529412,0.0294117647058824,2.32192809488736,1.43614066163451,33,0.160375032714165,Up
490,94,0.147058823529412,0.0294117647058824,2.32192809488736,1.43614066163451,33,0.160375032714165,Up
490,94,0.147058823529412,0.0294117647058824,2.32192809488736,1.43614066163451,33,0.160375032714165,Up
490,94,0.176470588235294,0.0294117647058824,2.58496250072116,1.71345938396515,33,0.0960090164012917,Up
490,94,0.176470588235294,0.0294117647058824,2.58496250072116,1.71345938396515,33,0.0960090164012917,Up
490,94,0.176470588235294,0.0294117647058824,2.58496250072116,1.71345938396515,33,0.0960090164012917,Up
490,94,0.176470588235294,0.0294117647058824,2.58496250072116,1.71345938396515,33,0.0960090164012917,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
490,94,0.176470588235294,0,10,2.24363506504172,33,0.0316857652153305,Up
501,97,2.23529411764706,0.323529411764706,2.78849589480629,3.63275053904612,33,0.000941533725854177,Up
501,97,2.23529411764706,0.323529411764706,2.78849589480629,3.63275053904612,33,0.000941533725854177,Up
501,97,2.23529411764706,0.323529411764706,2.78849589480629,3.63275053904612,33,0.000941533725854177,Up
501,97,2.14705882352941,0.294117647058824,2.86789646399265,4.02094565371501,33,0.000317021868878573,Up
501,97,2,0.294117647058824,2.76553474636298,3.80888168859586,33,0.000576822016570262,Up
501,97,1.88235294117647,0.235294117647059,3,3.96340270727521,33,0.000373245958542281,Up
501,97,1.85294117647059,0.235294117647059,2.97727992349992,3.87007679169205,33,0.000485758682370143,Up
501,97,1.85294117647059,0.176470588235294,3.39231742277876,4.01683814875808,33,0.000320744446879973,Up
501,97,1.85294117647059,0.147058823529412,3.65535182861255,4.11245044090319,33,0.000244240965768328,Up
501,97,1.82352941176471,0.117647058823529,3.95419631038688,4.53071372566236,33,7.30039662564451e-05,Up
501,97,1.79411764705882,0.117647058823529,3.93073733756289,4.65638281394583,33,5.05905486207542e-05,Up
501,97,1.82352941176471,0.117647058823529,3.95419631038688,4.71194227468886,33,4.29992628941466e-05,Up
501,97,1.73529411764706,0.0882352941176471,4.29768054864068,4.36480771532408,33,0.00011818011846018,Up
501,97,1.73529411764706,0.0882352941176471,4.29768054864068,4.36480771532408,33,0.00011818011846018,Up
501,97,1.82352941176471,0.0882352941176471,4.36923380966572,4.12439837164549,33,0.000236039173428608,Up
501,97,1.85294117647059,0.0882352941176471,4.39231742277876,4.00242644850947,33,0.000334146825822981,Up
501,97,1.76470588235294,0.0882352941176471,4.32192809488736,3.84373345790409,33,0.000523099947686224,Up
501,97,1.52941176470588,0.0882352941176471,4.11547721741994,3.51717099431897,33,0.00129337559550715,Up
501,97,1.29411764705882,0.0294117647058824,5.4594316186373,3.06834659223175,33,0.00428074518076634,Up
501,97,1.26470588235294,0.0294117647058824,5.4262647547021,3.10036858080713,33,0.00393874591021707,Up
501,97,1.20588235294118,0.0294117647058824,5.35755200461808,2.94592956232719,33,0.00586540011877029,Up
501,97,1.17647058823529,0,10,2.85185674187103,33,0.00744314201001864,Up
501,97,1.23529411764706,0,10,2.91048043991924,33,0.00641884363276055,Up
501,97,1.23529411764706,0,10,2.85453608486536,33,0.00739316243559941,Up
501,97,1.17647058823529,0,10,2.7527254003507,33,0.00953097846357127,Up
501,97,1.08823529411765,0,10,2.8751705466739,33,0.00701866922507419,Up
501,97,1.08823529411765,0,10,2.8751705466739,33,0.00701866922507419,Up
501,97,1.02941176470588,0,10,2.75217732803849,33,0.00954391001019602,Up
501,97,1,0,10,2.75337630575283,33,0.00951564183223721,Up
501,97,0.941176470588235,0,10,2.64669135419643,33,0.0123605032224513,Up
501,97,0.941176470588235,0,10,2.64669135419643,33,0.0123605032224513,Up
501,97,0.941176470588235,0,10,2.64669135419643,33,0.0123605032224513,Up
501,97,1.02941176470588,0,10,2.84426684970792,33,0.00758644647267769,Up
530,98,0.0588235294117647,0,10,1.43614066163451,33,0.160375032714165,Up
530,98,0.0588235294117647,0,10,1.43614066163451,33,0.160375032714165,Up
530,98,0.0588235294117647,0,10,1.43614066163451,33,0.160375032714165,Up
530,98,0.0588235294117647,0,10,1.43614066163451,33,0.160375032714165,Up
530,98,0.0588235294117647,0,10,1.43614066163451,33,0.160375032714165,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0.0294117647058824,0,10,1,33,0.324587127488851,Up
530,98,0,0,10,NaN,33,NaN,Up
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
530,98,0,0.0294117647058824,NaN,-1,33,0.324587127488851,NA
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0,0,10,NaN,33,NaN,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
557,99,0.0294117647058824,0,10,1,33,0.324587127488851,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,0,0,10,NaN,33,NaN,Up
572,100,1.73529411764706,0.441176470588235,1.97575245375332,3.18651002726277,33,0.00314288672483776,None
572,100,1.67647058823529,0.441176470588235,1.92599941855622,3.19124502139275,33,0.00310391086104307,None
572,100,1.73529411764706,0.470588235294118,1.88264304936184,3.03665083600893,33,0.00464685074350082,None
572,100,1.73529411764706,0.382352941176471,2.18220333122075,3.39901102913402,33,0.00178282883030389,Up
572,100,1.70588235294118,0.382352941176471,2.15754127698648,3.32814945825893,33,0.0021571354226781,Up
572,100,1.70588235294118,0.382352941176471,2.15754127698648,3.32814945825893,33,0.0021571354226781,Up
572,100,1.73529411764706,0.382352941176471,2.18220333122075,3.47817669156026,33,0.00143848972070228,Up
572,100,1.70588235294118,0.352941176470588,2.27301849440642,3.63112177119145,33,0.000945777752575678,Up
572,100,1.70588235294118,0.323529411764706,2.39854937649027,3.61538461538462,33,0.000987748953976453,Up
572,100,1.70588235294118,0.294117647058824,2.53605290024021,3.80773631377493,33,0.000578675735111759,Up
572,100,1.73529411764706,0.264705882352941,2.71271804791953,4.01570412174906,33,0.000321779710186007,Up
572,100,1.76470588235294,0.352941176470588,2.32192809488736,3.62438184325006,33,0.000963537484984087,Up
572,100,1.79411764705882,0.352941176470588,2.34577483684173,3.72019157134561,33,0.000738882613117245,Up
572,100,1.82352941176471,0.382352941176471,2.25375659224578,3.74248407143235,33,0.000694412342887666,Up
572,100,1.85294117647059,0.382352941176471,2.27684020535882,3.84099191409201,33,0.000527143009362307,Up
572,100,1.85294117647059,0.382352941176471,2.27684020535882,3.84099191409201,33,0.000527143009362307,Up
572,100,1.85294117647059,0.382352941176471,2.27684020535882,3.84099191409201,33,0.000527143009362307,Up
572,100,1.85294117647059,0.382352941176471,2.27684020535882,3.55062927030673,33,0.00118021216485351,Up
572,100,1.91176470588235,0.411764705882353,2.21501289097085,3.65958644443564,33,0.000874207205825584,Up
572,100,1.91176470588235,0.411764705882353,2.21501289097085,3.65958644443564,33,0.000874207205825584,Up
572,100,1.94117647058824,0.441176470588235,2.13750352374994,3.64032532940904,33,0.000922037432718361,Up
572,100,1.94117647058824,0.441176470588235,2.13750352374994,3.64032532940904,33,0.000922037432718361,Up
572,100,1.94117647058824,0.441176470588235,2.13750352374994,3.64032532940904,33,0.000922037432718361,Up
572,100,1.91176470588235,0.441176470588235,2.11547721741994,3.55062927030673,33,0.00118021216485351,Up
572,100,2,0.441176470588235,2.18057224564182,3.68861769289908,33,0.000806628016043961,Up
572,100,1.91176470588235,0.441176470588235,2.11547721741994,3.62680285921248,33,0.000957121260215429,Up
572,100,1.88235294117647,0.441176470588235,2.09310940439148,3.57455665071256,33,0.00110521272473142,Up
572,100,1.94117647058824,0.470588235294118,2.04439411935845,3.68726361766512,33,0.000809664187483653,Up
572,100,1.97058823529412,0.470588235294118,2.06608919045777,3.78194607937617,33,0.000621983824372579,Up
572,100,2.05882352941176,0.5,2.04182017569463,3.93156821310621,33,0.000408421567847135,Up
572,100,2.05882352941176,0.529411764705882,1.95935801550265,3.87846380110825,33,0.000474425043539598,None
572,100,2.14705882352941,0.529411764705882,2.0198995574377,3.8311863085862,33,0.000541854304314186,Up
572,100,2.14705882352941,0.529411764705882,2.0198995574377,3.8311863085862,33,0.000541854304314186,Up
587,101,4.64705882352941,1.14705882352941,2.01837852931485,4.57559005721316,33,6.40533718731776e-05,Up
587,101,4.55882352941176,1.14705882352941,1.99072218641199,4.50950026049197,33,7.76547731975597e-05,None
587,101,4.38235294117647,1.14705882352941,1.93376630159991,4.40909478750232,33,0.00010395228220133,None
587,101,3.88235294117647,1,1.95693127810811,4.07434061097068,33,0.000272312629841036,None
587,101,3.79411764705882,0.882352941176471,2.10433665981474,4.00610485357678,33,0.000330674881634619,Up
587,101,3.76470588235294,0.941176470588235,2,3.89060032052526,33,0.000458479738641665,Up
587,101,3.76470588235294,0.941176470588235,2,3.89060032052526,33,0.000458479738641665,Up
587,101,3.67647058823529,0.882352941176471,2.05889368905357,3.93552092179589,33,0.000403884026111333,Up
587,101,3.67647058823529,0.852941176470588,2.10780328953451,4.00759734777599,33,0.00032927624037296,Up
587,101,3.52941176470588,0.705882352941177,2.32192809488736,4.08155252206306,33,0.000266768357108542,Up
587,101,3.52941176470588,0.705882352941177,2.32192809488736,4.1437581622625,33,0.000223319276422741,Up
587,101,3.35294117647059,0.617647058823529,2.44057259138598,4.15342653109807,33,0.000217221106516902,Up
587,101,3.35294117647059,0.617647058823529,2.44057259138598,4.15342653109807,33,0.000217221106516902,Up
587,101,3.29411764705882,0.617647058823529,2.41503749927884,4.02775323001837,33,0.000310945116461658,Up
587,101,3.17647058823529,0.617647058823529,2.36257007938471,3.9946380083795,33,0.000341616159650694,Up
587,101,3.08823529411765,0.676470588235294,2.19068356160911,3.89473888421419,33,0.000453162804141675,Up
587,101,2.94117647058824,0.676470588235294,2.12029423371771,3.74359993932237,33,0.000692256043692871,Up
587,101,2.88235294117647,0.676470588235294,2.0911478880582,3.73405118951066,33,0.000710920283622818,Up
587,101,2.91176470588235,0.705882352941177,2.04439411935845,3.6690349399636,33,0.000851631924245928,Up
587,101,2.88235294117647,0.705882352941177,2.02974734339405,3.62287425900648,33,0.000967553928855863,Up
587,101,2.73529411764706,0.705882352941177,1.95419631038688,3.52936734247139,33,0.00125096224402799,None
587,101,2.70588235294118,0.705882352941177,1.93859945533586,3.501755999776,33,0.00134896961393786,None
587,101,2.70588235294118,0.647058823529412,2.06413033741972,3.60532831833083,33,0.00101550718315646,Up
587,101,2.41176470588235,0.647058823529412,1.89812038598079,3.32463820641777,33,0.00217751870256545,None
587,101,2.35294117647059,0.705882352941177,1.73696559416621,3.19719355402337,33,0.00305559848736194,None
587,101,2.20588235294118,0.705882352941177,1.64385618977472,3.11303371114998,33,0.0038107740610026,None
587,101,2.11764705882353,0.647058823529412,1.71049338280501,3.2033098554231,33,0.00300667148514111,None
587,101,2.14705882352941,0.647058823529412,1.73039294024272,3.26717287645621,33,0.00253850388567137,None
587,101,2.11764705882353,0.588235294117647,1.84799690655495,3.37452849635933,33,0.00190448566514566,None
587,101,2.14705882352941,0.558823529411765,1.94189704543643,3.4181613625653,33,0.00169290840719003,None
587,101,2.17647058823529,0.588235294117647,1.88752527074159,3.39028431129589,33,0.00182531103520097,None
587,101,2.14705882352941,0.558823529411765,1.94189704543643,3.44673758792282,33,0.00156679072384039,None
587,101,2.02941176470588,0.529411764705882,1.93859945533586,3.36839240821647,33,0.00193620357575387,None
606,102,0.0882352941176471,0.0588235294117647,0.584962500721156,0.441889434349079,33,0.661451584292237,None
606,102,0.117647058823529,0.0588235294117647,1,0.701810026597537,33,0.487718184932751,None
606,102,0.117647058823529,0.0882352941176471,0.415037499278844,0.328932700276934,33,0.744285028843114,None
606,102,0.117647058823529,0.117647058823529,0,0,33,1,None
606,102,0.117647058823529,0.117647058823529,0,0,33,1,None
606,102,0.117647058823529,0.117647058823529,0,0,33,1,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.147058823529412,0.176470588235294,-0.263034405833794,-0.226191933316983,33,0.822447332289367,None
606,102,0.176470588235294,0.323529411764706,-0.874469117916141,-0.817985181217238,33,0.419233002955284,None
606,102,0.205882352941176,0.323529411764706,-0.652076696579693,-0.597291182554001,33,0.554389571292111,None
606,102,0.205882352941176,0.352941176470588,-0.777607578663552,-0.740386897152484,33,0.464300824407065,None
606,102,0.205882352941176,0.352941176470588,-0.777607578663552,-0.740386897152484,33,0.464300824407065,None
606,102,0.205882352941176,0.352941176470588,-0.777607578663552,-0.740386897152484,33,0.464300824407065,None
606,102,0.205882352941176,0.352941176470588,-0.777607578663552,-0.740386897152484,33,0.464300824407065,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.382352941176471,-0.893084796083488,-0.844951068223662,33,0.40422275025488,None
606,102,0.205882352941176,0.411764705882353,-1,-0.979614167370984,33,0.334404156256169,None
606,102,0.205882352941176,0.441176470588235,-1.09953567355091,-1.11329987861237,33,0.273623534802216,None
606,102,0.205882352941176,0.470588235294118,-1.1926450779424,-1.22234643179797,33,0.230235690649002,None
606,102,0.205882352941176,0.470588235294118,-1.1926450779424,-1.22234643179797,33,0.230235690649002,None
606,102,0.205882352941176,0.470588235294118,-1.1926450779424,-1.22234643179797,33,0.230235690649002,None
606,102,0.176470588235294,0.470588235294118,-1.41503749927884,-1.37873915552804,33,0.177250156747733,None
606,102,0.147058823529412,0.470588235294118,-1.67807190511264,-1.64421803455597,33,0.109625916427443,None
606,102,0.147058823529412,0.411764705882353,-1.48542682717024,-1.35820488030871,33,0.183612479324952,None
606,102,0.147058823529412,0.411764705882353,-1.48542682717024,-1.35820488030871,33,0.183612479324952,None
606,102,0.147058823529412,0.411764705882353,-1.48542682717024,-1.35820488030871,33,0.183612479324952,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
606,102,0.176470588235294,0.411764705882353,-1.22239242133645,-1.11329987861237,33,0.273623534802216,None
624,104,5.82352941176471,5.02941176470588,0.211504105193712,0.407375724601857,33,0.686362701889033,None
624,104,6.17647058823529,5.55882352941176,0.15200309344505,0.298991196674553,33,0.766821648117345,None
624,104,6.44117647058824,5.58823529411765,0.204931451270226,0.40788714793366,33,0.685990868011242,None
624,104,6.44117647058824,5.58823529411765,0.204931451270226,0.40788714793366,33,0.685990868011242,None
624,104,6.47058823529412,5.58823529411765,0.211504105193712,0.419426616315426,33,0.67762230871144,None
624,104,6.5,5.61764705882353,0.210473731355683,0.420103994975728,33,0.677132343324836,None
624,104,6.52941176470588,5.61764705882353,0.216987038314357,0.431448014746365,33,0.668948297897136,None
624,104,6.58823529411765,5.67647058823529,0.214897884789524,0.426539011446755,33,0.672484882284779,None
624,104,6.67647058823529,5.70588235294118,0.226635645103787,0.454313153114516,33,0.652577722805641,None
624,104,6.94117647058824,5.76470588235294,0.267933205246633,0.549825916018862,33,0.586141090191717,None
624,104,6.97058823529412,5.76470588235294,0.274033404783051,0.563099438718406,33,0.577173409684071,None
624,104,6.94117647058824,5.76470588235294,0.267933205246633,0.546432512549264,33,0.588444504270269,None
624,104,6.91176470588235,5.76470588235294,0.261807102449792,0.5336279077566,33,0.597175322496291,None
624,104,6.88235294117647,5.76470588235294,0.255654875468196,0.51988173195772,33,0.606616184063394,None
624,104,6.88235294117647,5.76470588235294,0.255654875468196,0.51988173195772,33,0.606616184063394,None
624,104,6.88235294117647,5.73529411764706,0.263034405833794,0.531377712121527,33,0.598715964335198,None
624,104,6.91176470588235,5.73529411764706,0.269186632815389,0.544239438861721,33,0.589935467811392,None
624,104,6.91176470588235,5.82352941176471,0.24716032648539,0.501047787128768,33,0.619663415855058,None
624,104,6.97058823529412,5.88235294117647,0.244887059123534,0.497952690359931,33,0.621819741789877,None
624,104,7.02941176470588,5.91176470588235,0.24981511680182,0.513485099116126,33,0.61103305752342,None
